Area,Month,Temperature
Chamba,09/01/78,24.406
Chamba,10/01/78,20.976
Chamba,11/01/78,13.707
Chamba,12/01/78,10.815
Chamba,01/01/79,7.839
Chamba,02/01/79,10.532
Chamba,03/01/79,14.371
Chamba,04/01/79,23.048
Chamba,05/01/79,24.118
Chamba,06/01/79,28.413
Chamba,07/01/79,27.109
Chamba,08/01/79,26.634
Chamba,09/01/79,23.196
Chamba,10/01/79,21.723
Chamba,11/01/79,15.779
Chamba,12/01/79,10.846
Chamba,01/01/80,8.99
Chamba,02/01/80,10.817
Chamba,03/01/80,15.166
Chamba,04/01/80,23.076
Chamba,05/01/80,26.546
Chamba,06/01/80,28.268
Chamba,07/01/80,26.871
Chamba,08/01/80,26.199
Chamba,09/01/80,23.869
Chamba,10/01/80,20.272
Chamba,11/01/80,14.453
Chamba,12/01/80,8.997
Chamba,01/01/81,9.039
Chamba,02/01/81,11.637
Chamba,03/01/81,17.444
Chamba,04/01/81,21.773
Chamba,05/01/81,26.94
Chamba,06/01/81,27.727
Chamba,07/01/81,26.706
Chamba,08/01/81,25.663
Chamba,09/01/81,24.158
Chamba,10/01/81,19.926
Chamba,11/01/81,13.802
Chamba,12/01/81,9.129
Chamba,01/01/82,9.43
Chamba,02/01/82,9.495
Chamba,03/01/82,13.678
Chamba,04/01/82,20.322
Chamba,05/01/82,23.609
Chamba,06/01/82,27.412
Chamba,07/01/82,26.837
Chamba,08/01/82,26.042
Chamba,09/01/82,23.597
Chamba,10/01/82,20.022
Chamba,11/01/82,14.497
Chamba,12/01/82,10.256
Chamba,01/01/83,8.18
Chamba,02/01/83,9.496
Chamba,03/01/83,13.122
Chamba,04/01/83,19.254
Chamba,05/01/83,24.33
Chamba,06/01/83,26.335
Chamba,07/01/83,26.025
Chamba,08/01/83,26.255
Chamba,09/01/83,25.351
Chamba,10/01/83,19.894
Chamba,11/01/83,14.012
Chamba,12/01/83,10
Chamba,01/01/84,8.159
Chamba,02/01/84,9.274
Chamba,03/01/84,17.4
Chamba,04/01/84,21.406
Chamba,05/01/84,27.249
Chamba,06/01/84,29.754
Chamba,07/01/84,26.49
Chamba,08/01/84,26.922
Chamba,09/01/84,23.386
Chamba,10/01/84,20.141
Chamba,11/01/84,14.137
Chamba,12/01/84,10.412
Chamba,01/01/85,8.394
Chamba,02/01/85,11.662
Chamba,03/01/85,17.768
Chamba,04/01/85,22.321
Chamba,05/01/85,25.995
Chamba,06/01/85,28.21
Chamba,07/01/85,26.732
Chamba,08/01/85,26.45
Chamba,09/01/85,25.018
Chamba,10/01/85,20.293
Chamba,11/01/85,14.01
Chamba,12/01/85,10.892
Chamba,01/01/86,6.054
Chamba,02/01/86,10.751
Chamba,03/01/86,14.898
Chamba,04/01/86,20.701
Chamba,05/01/86,23.778
Chamba,06/01/86,27.437
Chamba,07/01/86,26.204
Chamba,08/01/86,25.866
Chamba,09/01/86,24.205
Chamba,10/01/86,20.241
Chamba,11/01/86,15.193
Chamba,12/01/86,8.309
Chamba,01/01/87,6.792
Chamba,02/01/87,11.706
Chamba,03/01/87,16.354
Chamba,04/01/87,21.577
Chamba,05/01/87,22.608
Chamba,06/01/87,27.132
Chamba,07/01/87,27.5
Chamba,08/01/87,26.785
Chamba,09/01/87,25.586
Chamba,10/01/87,20.765
Chamba,11/01/87,15.104
Chamba,12/01/87,10.124
Chamba,01/01/88,10.5
Chamba,02/01/88,12.23
Chamba,03/01/88,15.115
Chamba,04/01/88,22.866
Chamba,05/01/88,26.745
Chamba,06/01/88,27.787
Chamba,07/01/88,27.085
Chamba,08/01/88,25.742
Chamba,09/01/88,24.63
Chamba,10/01/88,20.035
Chamba,11/01/88,15.129
Chamba,12/01/88,10.448
Chamba,01/01/89,7.58
Chamba,02/01/89,10.631
Chamba,03/01/89,15.055
Chamba,04/01/89,19.893
Chamba,05/01/89,24.973
Chamba,06/01/89,26.874
Chamba,07/01/89,26.263
Chamba,08/01/89,24.542
Chamba,09/01/89,24.265
Chamba,10/01/89,20.434
Chamba,11/01/89,14.387
Chamba,12/01/89,10.249
Chamba,01/01/90,11.207
Chamba,02/01/90,11.761
Chamba,03/01/90,14.048
Chamba,04/01/90,20.568
Chamba,05/01/90,26.814
Chamba,06/01/90,29.393
Chamba,07/01/90,26.753
Chamba,08/01/90,26.039
Chamba,09/01/90,24.842
Chamba,10/01/90,20.087
Chamba,11/01/90,13.895
Chamba,12/01/90,9.85
Chamba,01/01/91,5.884
Chamba,02/01/91,10.536
Chamba,03/01/91,15.654
Chamba,04/01/91,19.728
Chamba,05/01/91,24.946
Chamba,06/01/91,27.553
Chamba,07/01/91,27.523
Chamba,08/01/91,25.965
Chamba,09/01/91,24.609
Chamba,10/01/91,19.71
Chamba,11/01/91,14.059
Chamba,12/01/91,10.679
Chamba,01/01/92,9.524
Chamba,02/01/92,10.01
Chamba,03/01/92,14.996
Chamba,04/01/92,20.783
Chamba,05/01/92,24.265
Chamba,06/01/92,27.406
Chamba,07/01/92,26.101
Chamba,08/01/92,25.849
Chamba,09/01/92,23.963
Chamba,10/01/92,20.561
Chamba,11/01/92,14.863
Chamba,12/01/92,11.414
Chamba,01/01/93,8.167
Chamba,02/01/93,12.373
Chamba,03/01/93,13.584
Chamba,04/01/93,21.431
Chamba,05/01/93,26.119
Chamba,06/01/93,28.012
Chamba,07/01/93,26.102
Chamba,08/01/93,26.448
Chamba,09/01/93,24.507
Chamba,10/01/93,20.406
Chamba,11/01/93,15.662
Chamba,12/01/93,10.421
Chamba,01/01/94,9.648
Chamba,02/01/94,10.482
Chamba,03/01/94,17.276
Chamba,04/01/94,19.552
Chamba,05/01/94,25.929
Chamba,06/01/94,28.972
Chamba,07/01/94,27.723
Chamba,08/01/94,26.467
Chamba,09/01/94,24.141
Chamba,10/01/94,20.015
Chamba,11/01/94,15.075
Chamba,12/01/94,10.412
Chamba,01/01/95,6.503
Chamba,02/01/95,10.012
Chamba,03/01/95,14.948
Chamba,04/01/95,20.166
Chamba,05/01/95,26.873
Chamba,06/01/95,29.41
Chamba,07/01/95,26.548
Chamba,08/01/95,25.574
Chamba,09/01/95,24.016
Chamba,10/01/95,20.814
Chamba,11/01/95,14.921
Chamba,12/01/95,10.271
Chamba,01/01/96,8.647
Chamba,02/01/96,12.325
Chamba,03/01/96,16.435
Chamba,04/01/96,21.815
Chamba,05/01/96,24.387
Chamba,06/01/96,27.152
Chamba,07/01/96,26.251
Chamba,08/01/96,24.355
Chamba,09/01/96,24.737
Chamba,10/01/96,19.977
Chamba,11/01/96,14.08
Chamba,12/01/96,8.989
Chamba,01/01/97,9.152
Chamba,02/01/97,11.068
Chamba,03/01/97,15.673
Chamba,04/01/97,21.135
Chamba,05/01/97,24.153
Chamba,06/01/97,26.711
Chamba,07/01/97,27.799
Chamba,08/01/97,25.581
Chamba,09/01/97,25.344
Chamba,10/01/97,19.373
Chamba,11/01/97,14.316
Chamba,12/01/97,9.7
Chamba,01/01/98,6.747
Chamba,02/01/98,11.712
Chamba,03/01/98,14.156
Chamba,04/01/98,21.704
Chamba,05/01/98,26.405
Chamba,06/01/98,28.658
Chamba,07/01/98,27.557
Chamba,08/01/98,26.694
Chamba,09/01/98,25.499
Chamba,10/01/98,21.649
Chamba,11/01/98,14.292
Chamba,12/01/98,10.258
Chamba,01/01/99,8.424
Chamba,02/01/99,13.549
Chamba,03/01/99,17.033
Chamba,04/01/99,24.967
Chamba,05/01/99,26.498
Chamba,06/01/99,27.302
Chamba,07/01/99,28.127
Chamba,08/01/99,26.686
Chamba,09/01/99,26.033
Chamba,10/01/99,21.634
Chamba,11/01/99,16.195
Chamba,12/01/99,11.158
Chamba,01/01/00,9.692
Chamba,02/01/00,9.701
Chamba,03/01/00,15.319
Chamba,04/01/00,23.242
Chamba,05/01/00,27.662
Chamba,06/01/00,27.388
Chamba,07/01/00,27.216
Chamba,08/01/00,26.383
Chamba,09/01/00,25.417
Chamba,10/01/00,22.419
Chamba,11/01/00,16.773
Chamba,12/01/00,11.782
Chamba,01/01/01,9.879
Chamba,02/01/01,12.049
Chamba,03/01/01,16.885
Chamba,04/01/01,21.713
Chamba,05/01/01,27.37
Chamba,06/01/01,26.995
Chamba,07/01/01,27.857
Chamba,08/01/01,26.98
Chamba,09/01/01,24.863
Chamba,10/01/01,22.22
Chamba,11/01/01,15.887
Chamba,12/01/01,11.477
Chamba,01/01/02,9.829
Chamba,02/01/02,11.215
Chamba,03/01/02,16.918
Chamba,04/01/02,22.303
Chamba,05/01/02,27.217
Chamba,06/01/02,28.411
Chamba,07/01/02,27.872
Chamba,08/01/02,26.875
Chamba,09/01/02,23.169
Chamba,10/01/02,21.71
Chamba,11/01/02,16.534
Chamba,12/01/02,10.643
Hamirpur,01/01/01,10.81
Hamirpur,02/01/01,12.615
Hamirpur,03/01/01,19.944
Hamirpur,04/01/01,24.894
Hamirpur,05/01/01,29.407
Hamirpur,06/01/01,33.629
Hamirpur,07/01/01,31.26
Hamirpur,08/01/01,30.065
Hamirpur,09/01/01,27.944
Hamirpur,10/01/01,25.956
Hamirpur,11/01/01,19.002
Hamirpur,12/01/01,13.895
Hamirpur,01/01/02,14.006
Hamirpur,02/01/02,16.369
Hamirpur,03/01/02,20.796
Hamirpur,04/01/02,25.685
Hamirpur,05/01/02,30.438
Hamirpur,06/01/02,32.073
Hamirpur,07/01/02,30.412
Hamirpur,08/01/02,29.834
Hamirpur,09/01/02,28.136
Hamirpur,10/01/02,23.939
Hamirpur,11/01/02,18.177
Hamirpur,12/01/02,13.603
Hamirpur,01/01/03,11.964
Hamirpur,02/01/03,14.015
Hamirpur,03/01/03,17.524
Hamirpur,04/01/03,24.301
Hamirpur,05/01/03,29.084
Hamirpur,06/01/03,33.913
Hamirpur,07/01/03,31.647
Hamirpur,08/01/03,29.629
Hamirpur,09/01/03,28.773
Hamirpur,10/01/03,25.193
Hamirpur,11/01/03,18.196
Hamirpur,12/01/03,14.166
Hamirpur,01/01/04,11.135
Hamirpur,02/01/04,15.701
Hamirpur,03/01/04,18.734
Hamirpur,04/01/04,26.548
Hamirpur,05/01/04,29.99
Hamirpur,06/01/04,32.864
Hamirpur,07/01/04,30.479
Hamirpur,08/01/04,29.603
Hamirpur,09/01/04,28.138
Hamirpur,10/01/04,24.594
Hamirpur,11/01/04,17.578
Hamirpur,12/01/04,13.677
Hamirpur,01/01/05,9.909
Hamirpur,02/01/05,9.939
Hamirpur,03/01/05,15.554
Hamirpur,04/01/05,23.59
Hamirpur,05/01/05,31.005
Hamirpur,06/01/05,33.535
Hamirpur,07/01/05,30.628
Hamirpur,08/01/05,30.502
Hamirpur,09/01/05,28.606
Hamirpur,10/01/05,24.988
Hamirpur,11/01/05,18.595
Hamirpur,12/01/05,13.048
Hamirpur,01/01/06,10.886
Hamirpur,02/01/06,11.868
Hamirpur,03/01/06,17.287
Hamirpur,04/01/06,25.418
Hamirpur,05/01/06,31.638
Hamirpur,06/01/06,32.489
Hamirpur,07/01/06,31.165
Hamirpur,08/01/06,29.309
Hamirpur,09/01/06,28.016
Hamirpur,10/01/06,24.854
Hamirpur,11/01/06,19.496
Hamirpur,12/01/06,14.888
Hamirpur,01/01/07,14.311
Hamirpur,02/01/07,12.043
Hamirpur,03/01/07,15.854
Hamirpur,04/01/07,23.783
Hamirpur,05/01/07,28.743
Hamirpur,06/01/07,32.361
Hamirpur,07/01/07,31.506
Hamirpur,08/01/07,29.42
Hamirpur,09/01/07,29.065
Hamirpur,10/01/07,25.662
Hamirpur,11/01/07,19.224
Hamirpur,12/01/07,13.768
Hamirpur,01/01/08,13.311
Hamirpur,02/01/08,14.722
Hamirpur,03/01/08,19.38
Hamirpur,04/01/08,26.231
Hamirpur,05/01/08,30.124
Hamirpur,06/01/08,33.93
Hamirpur,07/01/08,30.474
Hamirpur,08/01/08,28.682
Hamirpur,09/01/08,28.175
Hamirpur,10/01/08,24.58
Hamirpur,11/01/08,17.307
Hamirpur,12/01/08,12.741
Hamirpur,01/01/09,10.388
Hamirpur,02/01/09,13
Hamirpur,03/01/09,20.266
Hamirpur,04/01/09,24.422
Hamirpur,05/01/09,30.055
Hamirpur,06/01/09,31.312
Hamirpur,07/01/09,29.867
Hamirpur,08/01/09,29.248
Hamirpur,09/01/09,28.093
Hamirpur,10/01/09,24.88
Hamirpur,11/01/09,19.078
Hamirpur,12/01/09,12.451
Hamirpur,01/01/10,12.135
Hamirpur,02/01/10,13.984
Hamirpur,03/01/10,19.057
Hamirpur,04/01/10,24.618
Hamirpur,05/01/10,30.431
Hamirpur,06/01/10,32.281
Hamirpur,07/01/10,29.75
Hamirpur,08/01/10,29.359
Hamirpur,09/01/10,28.822
Hamirpur,10/01/10,24.44
Hamirpur,11/01/10,17.179
Hamirpur,12/01/10,12.467
Hamirpur,01/01/11,12.071
Hamirpur,02/01/11,15.016
Hamirpur,03/01/11,16.562
Hamirpur,04/01/11,25.192
Hamirpur,05/01/11,31.41
Hamirpur,06/01/11,32.581
Hamirpur,07/01/11,32.091
Hamirpur,08/01/11,30.75
Hamirpur,09/01/11,28.512
Hamirpur,10/01/11,24.892
Hamirpur,11/01/11,16.402
Hamirpur,12/01/11,12.957
Hamirpur,01/01/12,12.4
Hamirpur,02/01/12,15.876
Hamirpur,03/01/12,18.833
Hamirpur,04/01/12,24.777
Hamirpur,05/01/12,29.976
Hamirpur,06/01/12,33.505
Hamirpur,07/01/12,30.957
Hamirpur,08/01/12,29.367
Hamirpur,09/01/12,27.892
Hamirpur,10/01/12,24.917
Hamirpur,11/01/12,16.787
Hamirpur,12/01/12,13.195
Hamirpur,01/01/13,13.226
Hamirpur,02/01/13,13.521
Hamirpur,03/01/13,16.615
Hamirpur,04/01/13,26.055
Hamirpur,05/01/13,28.644
Hamirpur,06/01/13,30.465
Hamirpur,07/01/13,29.674
Hamirpur,08/01/13,29.483
Hamirpur,09/01/13,28.477
Hamirpur,10/01/13,24.696
Hamirpur,11/01/13,16.995
Hamirpur,12/01/13,11.877
Hamirpur,01/01/14,13.927
Hamirpur,02/01/14,13.34
Hamirpur,03/01/14,18.088
Hamirpur,04/01/14,24.431
Hamirpur,05/01/14,29.661
Hamirpur,06/01/14,32.449
Hamirpur,07/01/14,30.165
Hamirpur,08/01/14,29.227
Hamirpur,09/01/14,28.182
Hamirpur,10/01/14,22.51
Hamirpur,11/01/14,17.687
Hamirpur,12/01/14,12.502
Hamirpur,01/01/15,12.314
Hamirpur,02/01/15,13.147
Hamirpur,03/01/15,19.816
Hamirpur,04/01/15,25.485
Hamirpur,05/01/15,32.507
Hamirpur,06/01/15,32.783
Hamirpur,07/01/15,31.696
Hamirpur,08/01/15,30.142
Hamirpur,09/01/15,29.266
Hamirpur,10/01/15,26.126
Hamirpur,11/01/15,18.609
Hamirpur,12/01/15,13.258
Hamirpur,01/01/16,12.772
Hamirpur,02/01/16,13.514
Hamirpur,03/01/16,21.932
Hamirpur,04/01/16,26.493
Hamirpur,05/01/16,29.555
Hamirpur,06/01/16,31.502
Hamirpur,07/01/16,29.674
Hamirpur,08/01/16,29.328
Hamirpur,09/01/16,28.427
Hamirpur,10/01/16,24.647
Hamirpur,11/01/16,17.483
Hamirpur,12/01/16,12.758
Hamirpur,01/01/17,12.071
Hamirpur,02/01/17,14.753
Hamirpur,03/01/17,18.316
Hamirpur,04/01/17,21.869
Hamirpur,05/01/17,25.936
Hamirpur,06/01/17,31.082
Hamirpur,07/01/17,30.134
Hamirpur,08/01/17,29.119
Hamirpur,09/01/17,27.583
Hamirpur,10/01/17,23.762
Hamirpur,11/01/17,17.635
Hamirpur,12/01/17,12.839
Hamirpur,01/01/18,11.351
Hamirpur,02/01/18,14.846
Hamirpur,03/01/18,18.55
Hamirpur,04/01/18,23.086
Hamirpur,05/01/18,31.96
Hamirpur,06/01/18,31.657
Hamirpur,07/01/18,31.019
Hamirpur,08/01/18,30.011
Hamirpur,09/01/18,28.417
Hamirpur,10/01/18,24.535
Hamirpur,11/01/18,17.449
Hamirpur,12/01/18,11.795
Hamirpur,01/01/19,11.22
Hamirpur,02/01/19,13.646
Hamirpur,03/01/19,18.878
Hamirpur,04/01/19,24.015
Hamirpur,05/01/19,28.662
Hamirpur,06/01/19,33.855
Hamirpur,07/01/19,30.525
Hamirpur,08/01/19,29.335
Hamirpur,09/01/19,28.108
Hamirpur,10/01/19,24.624
Hamirpur,11/01/19,17.603
Hamirpur,12/01/19,12.203
Hamirpur,01/01/20,13.512
Hamirpur,02/01/20,12.637
Hamirpur,03/01/20,17.947
Hamirpur,04/01/20,24.618
Hamirpur,05/01/20,26.486
Hamirpur,06/01/20,31.588
Hamirpur,07/01/20,30.863
Hamirpur,08/01/20,29.411
Hamirpur,09/01/20,28.567
Hamirpur,10/01/20,25.471
Hamirpur,11/01/20,18.795
Hamirpur,12/01/20,14.852
Hamirpur,01/01/21,12.034
Hamirpur,02/01/21,15.547
Hamirpur,03/01/21,22.334
Hamirpur,04/01/21,28.532
Hamirpur,05/01/21,32.916
Hamirpur,06/01/21,33.368
Hamirpur,07/01/21,31.382
Hamirpur,08/01/21,29.1
Hamirpur,09/01/21,27.927
Hamirpur,10/01/21,23.3
Hamirpur,11/01/21,17.587
Hamirpur,12/01/21,13.825
Hamirpur,01/01/22,10.947
Hamirpur,02/01/22,15.693
Hamirpur,03/01/22,20.596
Hamirpur,04/01/22,25.23
Hamirpur,05/01/22,30.263
Hamirpur,06/01/22,31.598
Hamirpur,07/01/22,30.726
Hamirpur,08/01/22,29.461
Hamirpur,09/01/22,28.075
Hamirpur,10/01/22,23.71
Hamirpur,11/01/22,17.64
Hamirpur,12/01/22,12.055
Hamirpur,01/01/23,12.195
Hamirpur,02/01/23,13.169
Hamirpur,03/01/23,20.41
Hamirpur,04/01/23,26.864
Hamirpur,05/01/23,29.348
Hamirpur,06/01/23,33.606
Hamirpur,07/01/23,30.135
Hamirpur,08/01/23,29.247
Hamirpur,09/01/23,28.101
Hamirpur,10/01/23,23.326
Hamirpur,11/01/23,17.411
Hamirpur,12/01/23,12.704
Hamirpur,01/01/24,10.987
Hamirpur,02/01/24,14.147
Hamirpur,03/01/24,20.675
Hamirpur,04/01/24,26.209
Hamirpur,05/01/24,26.463
Hamirpur,06/01/24,34.392
Hamirpur,07/01/24,31.205
Hamirpur,08/01/24,29.257
Hamirpur,09/01/24,27.282
Hamirpur,10/01/24,25.063
Hamirpur,11/01/24,17.603
Hamirpur,12/01/24,13.957
Hamirpur,01/01/25,10.517
Hamirpur,02/01/25,13.192
Hamirpur,03/01/25,20.231
Hamirpur,04/01/25,27.976
Hamirpur,05/01/25,29.384
Hamirpur,06/01/25,30.771
Hamirpur,07/01/25,29.652
Hamirpur,08/01/25,29.281
Hamirpur,09/01/25,28.552
Hamirpur,10/01/25,24.547
Hamirpur,11/01/25,16.496
Hamirpur,12/01/25,13.837
Hamirpur,01/01/26,12.38
Hamirpur,02/01/26,15.477
Hamirpur,03/01/26,17.233
Hamirpur,04/01/26,22.293
Hamirpur,05/01/26,27.468
Hamirpur,06/01/26,33.629
Hamirpur,07/01/26,31.423
Hamirpur,08/01/26,29.374
Hamirpur,09/01/26,28.253
Hamirpur,10/01/26,24.526
Hamirpur,11/01/26,15.75
Hamirpur,12/01/26,13.064
Hamirpur,01/01/27,11.234
Hamirpur,02/01/27,11.905
Hamirpur,03/01/27,18.223
Hamirpur,04/01/27,24.649
Hamirpur,05/01/27,28.677
Hamirpur,06/01/27,32.621
Hamirpur,07/01/27,30.504
Hamirpur,08/01/27,29.189
Hamirpur,09/01/27,28.435
Hamirpur,10/01/27,24.695
Hamirpur,11/01/27,18.015
Hamirpur,12/01/27,14.587
Hamirpur,01/01/28,11.519
Hamirpur,02/01/28,15.014
Hamirpur,03/01/28,19.44
Hamirpur,04/01/28,25.131
Hamirpur,05/01/28,32.748
Hamirpur,06/01/28,32.526
Hamirpur,07/01/28,31.066
Hamirpur,08/01/28,29.973
Hamirpur,09/01/28,28.524
Hamirpur,10/01/28,25.31
Hamirpur,11/01/28,17.549
Hamirpur,12/01/28,12.902
Hamirpur,01/01/29,11.443
Hamirpur,02/01/29,13.062
Hamirpur,03/01/29,21.459
Hamirpur,04/01/29,26.276
Hamirpur,05/01/29,30.929
Hamirpur,06/01/29,32.621
Hamirpur,07/01/29,30.191
Hamirpur,08/01/29,28.811
Hamirpur,09/01/29,28.552
Hamirpur,10/01/29,24.025
Hamirpur,11/01/29,18.196
Hamirpur,12/01/29,10.417
Hamirpur,01/01/30,10.834
Hamirpur,02/01/30,14.114
Hamirpur,03/01/30,20.178
Hamirpur,04/01/30,24.501
Hamirpur,05/01/30,29.624
Hamirpur,06/01/30,31.425
Hamirpur,07/01/30,29.585
Hamirpur,08/01/30,29.257
Hamirpur,09/01/30,28.329
Hamirpur,10/01/30,23.892
Hamirpur,11/01/30,17.225
Hamirpur,12/01/30,13.842
Hamirpur,01/01/31,13.873
Hamirpur,02/01/31,11.568
Hamirpur,03/01/31,19.125
Hamirpur,04/01/31,27.085
Hamirpur,05/01/31,29.767
Hamirpur,06/01/31,33.367
Hamirpur,07/01/31,30.267
Hamirpur,08/01/31,30.264
Hamirpur,09/01/31,28.089
Hamirpur,10/01/31,24.639
Hamirpur,11/01/31,18.088
Hamirpur,12/01/31,14.052
Hamirpur,01/01/32,14.306
Hamirpur,02/01/32,13.658
Hamirpur,03/01/32,20.186
Hamirpur,04/01/32,26.215
Hamirpur,05/01/32,28.785
Hamirpur,06/01/32,34.259
Hamirpur,07/01/32,30.805
Hamirpur,08/01/32,29.209
Hamirpur,09/01/32,28.66
Hamirpur,10/01/32,24.872
Hamirpur,11/01/32,18.64
Hamirpur,12/01/32,13.265
Hamirpur,01/01/33,10.841
Hamirpur,02/01/33,14.614
Hamirpur,03/01/33,19.233
Hamirpur,04/01/33,23.068
Hamirpur,05/01/33,27.982
Hamirpur,06/01/33,32.897
Hamirpur,07/01/33,30.443
Hamirpur,08/01/33,28.491
Hamirpur,09/01/33,27.28
Hamirpur,10/01/33,24.138
Hamirpur,11/01/33,17.933
Hamirpur,12/01/33,14.581
Hamirpur,01/01/34,9.701
Hamirpur,02/01/34,17.278
Hamirpur,03/01/34,18.826
Hamirpur,04/01/34,26.047
Hamirpur,05/01/34,28.986
Hamirpur,06/01/34,32.489
Hamirpur,07/01/34,30.742
Hamirpur,08/01/34,29.01
Hamirpur,09/01/34,29.629
Hamirpur,10/01/34,24.682
Hamirpur,11/01/34,17.957
Hamirpur,12/01/34,12.824
Hamirpur,01/01/35,9.818
Hamirpur,02/01/35,14.284
Hamirpur,03/01/35,19.671
Hamirpur,04/01/35,21.841
Hamirpur,05/01/35,30.503
Hamirpur,06/01/35,33.862
Hamirpur,07/01/35,30.813
Hamirpur,08/01/35,29.121
Hamirpur,09/01/35,28.237
Hamirpur,10/01/35,24.378
Hamirpur,11/01/35,17.985
Hamirpur,12/01/35,12.564
Hamirpur,01/01/36,10.925
Hamirpur,02/01/36,13.99
Hamirpur,03/01/36,19.002
Hamirpur,04/01/36,25.049
Hamirpur,05/01/36,32.29
Hamirpur,06/01/36,30.972
Hamirpur,07/01/36,30.211
Hamirpur,08/01/36,29.696
Hamirpur,09/01/36,28.313
Hamirpur,10/01/36,24.637
Hamirpur,11/01/36,18.003
Hamirpur,12/01/36,11.961
Hamirpur,01/01/37,11.781
Hamirpur,02/01/37,13.922
Hamirpur,03/01/37,18.645
Hamirpur,04/01/37,24.178
Hamirpur,05/01/37,30.045
Hamirpur,06/01/37,33.473
Hamirpur,07/01/37,30.137
Hamirpur,08/01/37,30.34
Hamirpur,09/01/37,28.473
Hamirpur,10/01/37,23.902
Hamirpur,11/01/37,16.931
Hamirpur,12/01/37,12.35
Hamirpur,01/01/38,11.258
Hamirpur,02/01/38,12.676
Hamirpur,03/01/38,20.079
Hamirpur,04/01/38,26.593
Hamirpur,05/01/38,32.323
Hamirpur,06/01/38,31.506
Hamirpur,07/01/38,31.205
Hamirpur,08/01/38,29.895
Hamirpur,09/01/38,28.327
Hamirpur,10/01/38,25.149
Hamirpur,11/01/38,16.388
Hamirpur,12/01/38,14.766
Hamirpur,01/01/39,12.942
Hamirpur,02/01/39,14.046
Hamirpur,03/01/39,16.749
Hamirpur,04/01/39,23.818
Hamirpur,05/01/39,31.447
Hamirpur,06/01/39,31.481
Hamirpur,07/01/39,30.556
Hamirpur,08/01/39,30.058
Hamirpur,09/01/39,28.558
Hamirpur,10/01/39,25.179
Hamirpur,11/01/39,18.466
Hamirpur,12/01/39,14.658
Hamirpur,01/01/40,12.663
Hamirpur,02/01/40,13.806
Hamirpur,03/01/40,17.199
Hamirpur,04/01/40,23.968
Hamirpur,05/01/40,30.622
Hamirpur,06/01/40,32.289
Hamirpur,07/01/40,30.898
Hamirpur,08/01/40,29.136
Hamirpur,09/01/40,27.744
Hamirpur,10/01/40,24.917
Hamirpur,11/01/40,18.742
Hamirpur,12/01/40,12.579
Hamirpur,01/01/41,11.274
Hamirpur,02/01/41,15.378
Hamirpur,03/01/41,21.757
Hamirpur,04/01/41,28.209
Hamirpur,05/01/41,31.323
Hamirpur,06/01/41,31.812
Hamirpur,07/01/41,30.728
Hamirpur,08/01/41,29.977
Hamirpur,09/01/41,28.268
Hamirpur,10/01/41,26.039
Hamirpur,11/01/41,18.387
Hamirpur,12/01/41,15.42
Hamirpur,01/01/42,11.127
Hamirpur,02/01/42,14.484
Hamirpur,03/01/42,21.503
Hamirpur,04/01/42,26.901
Hamirpur,05/01/42,30.131
Hamirpur,06/01/42,33.668
Hamirpur,07/01/42,30.067
Hamirpur,08/01/42,28.781
Hamirpur,09/01/42,27.836
Hamirpur,10/01/42,24.964
Hamirpur,11/01/42,19.179
Hamirpur,12/01/42,12.985
Hamirpur,01/01/43,11.011
Hamirpur,02/01/43,15.493
Hamirpur,03/01/43,20.08
Hamirpur,04/01/43,24.431
Hamirpur,05/01/43,29.539
Hamirpur,06/01/43,32.429
Hamirpur,07/01/43,30.283
Hamirpur,08/01/43,29.11
Hamirpur,09/01/43,29.165
Hamirpur,10/01/43,25.078
Hamirpur,11/01/43,19.396
Hamirpur,12/01/43,14.802
Hamirpur,01/01/44,10.61
Hamirpur,02/01/44,12.601
Hamirpur,03/01/44,18.217
Hamirpur,04/01/44,24.924
Hamirpur,05/01/44,31.676
Hamirpur,06/01/44,32.084
Hamirpur,07/01/44,30.695
Hamirpur,08/01/44,29.412
Hamirpur,09/01/44,28.024
Hamirpur,10/01/44,24.841
Hamirpur,11/01/44,18.286
Hamirpur,12/01/44,14.019
Hamirpur,01/01/45,9.972
Hamirpur,02/01/45,13.246
Hamirpur,03/01/45,19.864
Hamirpur,04/01/45,23.487
Hamirpur,05/01/45,30.036
Hamirpur,06/01/45,33.272
Hamirpur,07/01/45,30.359
Hamirpur,08/01/45,29.459
Hamirpur,09/01/45,28.259
Hamirpur,10/01/45,23.884
Hamirpur,11/01/45,18.328
Hamirpur,12/01/45,12.496
Hamirpur,01/01/46,14.38
Hamirpur,02/01/46,17.062
Hamirpur,03/01/46,18.987
Hamirpur,04/01/46,27.814
Hamirpur,05/01/46,30.291
Hamirpur,06/01/46,32.512
Hamirpur,07/01/46,30.926
Hamirpur,08/01/46,30.085
Hamirpur,09/01/46,29.136
Hamirpur,10/01/46,24.623
Hamirpur,11/01/46,17.819
Hamirpur,12/01/46,12.428
Hamirpur,01/01/47,11.058
Hamirpur,02/01/47,14.962
Hamirpur,03/01/47,20.355
Hamirpur,04/01/47,27.356
Hamirpur,05/01/47,31.469
Hamirpur,06/01/47,35.205
Hamirpur,07/01/47,32.255
Hamirpur,08/01/47,29.645
Hamirpur,09/01/47,28.189
Hamirpur,10/01/47,23.749
Hamirpur,11/01/47,18.662
Hamirpur,12/01/47,13.695
Hamirpur,01/01/48,12.766
