Area,Month,CC
Chamba,09/01/78,35.936
Chamba,10/01/78,17.421
Chamba,11/01/78,25.413
Chamba,12/01/78,32.233
Chamba,01/01/79,42.813
Chamba,02/01/79,42.889
Chamba,03/01/79,49.654
Chamba,04/01/79,39.566
Chamba,05/01/79,36.88
Chamba,06/01/79,34.835
Chamba,07/01/79,50.097
Chamba,08/01/79,53.287
Chamba,09/01/79,29.179
Chamba,10/01/79,17.814
Chamba,11/01/79,24.141
Chamba,12/01/79,36.527
Chamba,01/01/80,44.68
Chamba,02/01/80,43.248
Chamba,03/01/80,49.046
Chamba,04/01/80,35.957
Chamba,05/01/80,34.852
Chamba,06/01/80,35.452
Chamba,07/01/80,55.17
Chamba,08/01/80,51.399
Chamba,09/01/80,32.088
Chamba,10/01/80,20.154
Chamba,11/01/80,19.311
Chamba,12/01/80,37.477
Chamba,01/01/81,44.677
Chamba,02/01/81,42.446
Chamba,03/01/81,44.432
Chamba,04/01/81,32.375
Chamba,05/01/81,34.911
Chamba,06/01/81,36.48
Chamba,07/01/81,57.025
Chamba,08/01/81,54.246
Chamba,09/01/81,30.625
Chamba,10/01/81,16.919
Chamba,11/01/81,23.313
Chamba,12/01/81,34.12
Chamba,01/01/82,43.59
Chamba,02/01/82,43.579
Chamba,03/01/82,46.738
Chamba,04/01/82,39.406
Chamba,05/01/82,36.233
Chamba,06/01/82,37.606
Chamba,07/01/82,52.589
Chamba,08/01/82,55.806
Chamba,09/01/82,31.462
Chamba,10/01/82,19.057
Chamba,11/01/82,23.554
Chamba,12/01/82,38.628
Chamba,01/01/83,44.249
Chamba,02/01/83,39.62
Chamba,03/01/83,48.335
Chamba,04/01/83,43.061
Chamba,05/01/83,34.685
Chamba,06/01/83,41.122
Chamba,07/01/83,52.596
Chamba,08/01/83,51.098
Chamba,09/01/83,35.644
Chamba,10/01/83,20.235
Chamba,11/01/83,18.144
Chamba,12/01/83,37.114
Chamba,01/01/84,41.171
Chamba,02/01/84,44.23
Chamba,03/01/84,41.524
Chamba,04/01/84,41.188
Chamba,05/01/84,34.035
Chamba,06/01/84,35.519
Chamba,07/01/84,53.422
Chamba,08/01/84,48.564
Chamba,09/01/84,34.169
Chamba,10/01/84,16.335
Chamba,11/01/84,19.919
Chamba,12/01/84,41.588
Chamba,01/01/85,43.961
Chamba,02/01/85,35.103
Chamba,03/01/85,46.565
Chamba,04/01/85,35.743
Chamba,05/01/85,35.447
Chamba,06/01/85,38.799
Chamba,07/01/85,51.333
Chamba,08/01/85,56.182
Chamba,09/01/85,31.733
Chamba,10/01/85,17.773
Chamba,11/01/85,19.504
Chamba,12/01/85,37.114
Chamba,01/01/86,41.131
Chamba,02/01/86,37.551
Chamba,03/01/86,44.966
Chamba,04/01/86,38.97
Chamba,05/01/86,33.558
Chamba,06/01/86,35.718
Chamba,07/01/86,55.19
Chamba,08/01/86,54.154
Chamba,09/01/86,28.145
Chamba,10/01/86,14.933
Chamba,11/01/86,23.716
Chamba,12/01/86,36.498
Chamba,01/01/87,37.803
Chamba,02/01/87,40.045
Chamba,03/01/87,45.988
Chamba,04/01/87,38.236
Chamba,05/01/87,35.256
Chamba,06/01/87,34.346
Chamba,07/01/87,56.373
Chamba,08/01/87,50.454
Chamba,09/01/87,30.68
Chamba,10/01/87,21.603
Chamba,11/01/87,14.04
Chamba,12/01/87,35.103
Chamba,01/01/88,42.707
Chamba,02/01/88,41.358
Chamba,03/01/88,47.225
Chamba,04/01/88,35.743
Chamba,05/01/88,31.376
Chamba,06/01/88,37.248
Chamba,07/01/88,55.896
Chamba,08/01/88,54.598
Chamba,09/01/88,34.848
Chamba,10/01/88,18.547
Chamba,11/01/88,17.768
Chamba,12/01/88,35.333
Chamba,01/01/89,44.531
Chamba,02/01/89,43.961
Chamba,03/01/89,46.595
Chamba,04/01/89,37.654
Chamba,05/01/89,36.378
Chamba,06/01/89,40.582
Chamba,07/01/89,53.403
Chamba,08/01/89,52.92
Chamba,09/01/89,29.086
Chamba,10/01/89,15.926
Chamba,11/01/89,22.221
Chamba,12/01/89,36.104
Chamba,01/01/90,44.33
Chamba,02/01/90,44.674
Chamba,03/01/90,43.885
Chamba,04/01/90,39.526
Chamba,05/01/90,35.237
Chamba,06/01/90,38.687
Chamba,07/01/90,54.848
Chamba,08/01/90,51.412
Chamba,09/01/90,34.825
Chamba,10/01/90,18.91
Chamba,11/01/90,17.179
Chamba,12/01/90,37.917
Chamba,01/01/91,42.522
Chamba,02/01/91,42.449
Chamba,03/01/91,45.771
Chamba,04/01/91,38.225
Chamba,05/01/91,35.015
Chamba,06/01/91,36.941
Chamba,07/01/91,54.014
Chamba,08/01/91,53.114
Chamba,09/01/91,32.773
Chamba,10/01/91,17.919
Chamba,11/01/91,19.818
Chamba,12/01/91,36.134
Chamba,01/01/92,42.521
Chamba,02/01/92,42.449
Chamba,03/01/92,45.337
Chamba,04/01/92,38.425
Chamba,05/01/92,34.489
Chamba,06/01/92,36.725
Chamba,07/01/92,54.08
Chamba,08/01/92,53.338
Chamba,09/01/92,32.607
Chamba,10/01/92,17.888
Chamba,11/01/92,19.818
Chamba,12/01/92,35.791
Chamba,01/01/93,42.521
Chamba,02/01/93,42.449
Chamba,03/01/93,45.337
Chamba,04/01/93,38.425
Chamba,05/01/93,34.489
Chamba,06/01/93,36.725
Chamba,07/01/93,54.08
Chamba,08/01/93,53.338
Chamba,09/01/93,32.607
Chamba,10/01/93,17.888
Chamba,11/01/93,19.818
Chamba,12/01/93,35.791
Chamba,01/01/94,42.521
Chamba,02/01/94,42.449
Chamba,03/01/94,45.337
Chamba,04/01/94,38.425
Chamba,05/01/94,34.489
Chamba,06/01/94,36.725
Chamba,07/01/94,54.08
Chamba,08/01/94,53.338
Chamba,09/01/94,32.607
Chamba,10/01/94,17.888
Chamba,11/01/94,19.818
Chamba,12/01/94,35.791
Chamba,01/01/95,42.521
Chamba,02/01/95,42.449
Chamba,03/01/95,45.337
Chamba,04/01/95,38.36
Chamba,05/01/95,34.489
Chamba,06/01/95,36.725
Chamba,07/01/95,54.08
Chamba,08/01/95,53.338
Chamba,09/01/95,32.607
Chamba,10/01/95,25.037
Chamba,11/01/95,23.193
Chamba,12/01/95,42.443
Chamba,01/01/96,38.043
Chamba,02/01/96,41.242
Chamba,03/01/96,52.563
Chamba,04/01/96,36.286
Chamba,05/01/96,36.429
Chamba,06/01/96,43.589
Chamba,07/01/96,44.869
Chamba,08/01/96,53.813
Chamba,09/01/96,31.064
Chamba,10/01/96,16.479
Chamba,11/01/96,17.107
Chamba,12/01/96,17.937
Chamba,01/01/97,38.784
Chamba,02/01/97,32.904
Chamba,03/01/97,49.949
Chamba,04/01/97,35.828
Chamba,05/01/97,31.329
Chamba,06/01/97,35.458
Chamba,07/01/97,48.303
Chamba,08/01/97,46.321
Chamba,09/01/97,28.946
Chamba,10/01/97,26.571
Chamba,11/01/97,24.536
Chamba,12/01/97,46.151
Chamba,01/01/98,35.99
Chamba,02/01/98,44.81
Chamba,03/01/98,48.476
Chamba,04/01/98,38.15
Chamba,05/01/98,30.962
Chamba,06/01/98,31.149
Chamba,07/01/98,48.099
Chamba,08/01/98,48.175
Chamba,09/01/98,35.098
Chamba,10/01/98,19.493
Chamba,11/01/98,16.9
Chamba,12/01/98,39.869
Chamba,01/01/99,44.813
Chamba,02/01/99,43.421
Chamba,03/01/99,45.398
Chamba,04/01/99,34.333
Chamba,05/01/99,36.845
Chamba,06/01/99,29.024
Chamba,07/01/99,50.172
Chamba,08/01/99,43.533
Chamba,09/01/99,33.07
Chamba,10/01/99,13.723
Chamba,11/01/99,19.163
Chamba,12/01/99,22.504
Chamba,01/01/00,45.304
Chamba,02/01/00,42.551
Chamba,03/01/00,38.875
Chamba,04/01/00,33.483
Chamba,05/01/00,37.143
Chamba,06/01/00,41.032
Chamba,07/01/00,61.202
Chamba,08/01/00,50.104
Chamba,09/01/00,27.455
Chamba,10/01/00,18.311
Chamba,11/01/00,31.215
Chamba,12/01/00,28.915
Chamba,01/01/01,43.088
Chamba,02/01/01,38.532
Chamba,03/01/01,40.426
Chamba,04/01/01,38.973
Chamba,05/01/01,33.203
Chamba,06/01/01,41.046
Chamba,07/01/01,56.045
Chamba,08/01/01,38.257
Chamba,09/01/01,22.006
Chamba,10/01/01,22.313
Chamba,11/01/01,20.074
Chamba,12/01/01,39.007
Chamba,01/01/02,42.029
Chamba,02/01/02,42.673
Chamba,03/01/02,41.795
Chamba,04/01/02,44.793
Chamba,05/01/02,38.434
Chamba,06/01/02,35.811
Chamba,07/01/02,52.106
Chamba,08/01/02,54.36
Chamba,09/01/02,31.1
Chamba,10/01/02,19.797
Chamba,11/01/02,18.763
Chamba,12/01/02,42.735
Hamirpur,01/01/01,34.818
Hamirpur,02/01/01,34.588
Hamirpur,03/01/01,38.503
Hamirpur,04/01/01,33.134
Hamirpur,05/01/01,30.253
Hamirpur,06/01/01,36.102
Hamirpur,07/01/01,53.653
Hamirpur,08/01/01,53.518
Hamirpur,09/01/01,30.827
Hamirpur,10/01/01,16.117
Hamirpur,11/01/01,15.707
Hamirpur,12/01/01,29.362
Hamirpur,01/01/02,35.61
Hamirpur,02/01/02,35.522
Hamirpur,03/01/02,39.011
Hamirpur,04/01/02,33.207
Hamirpur,05/01/02,29.98
Hamirpur,06/01/02,34.574
Hamirpur,07/01/02,53.354
Hamirpur,08/01/02,53.273
Hamirpur,09/01/02,30.665
Hamirpur,10/01/02,15.269
Hamirpur,11/01/02,15.707
Hamirpur,12/01/02,29.362
Hamirpur,01/01/03,35.119
Hamirpur,02/01/03,35.522
Hamirpur,03/01/03,39.933
Hamirpur,04/01/03,33.207
Hamirpur,05/01/03,31.053
Hamirpur,06/01/03,35.566
Hamirpur,07/01/03,54.116
Hamirpur,08/01/03,54.117
Hamirpur,09/01/03,31.556
Hamirpur,10/01/03,14.324
Hamirpur,11/01/03,15.423
Hamirpur,12/01/03,29.362
Hamirpur,01/01/04,34.781
Hamirpur,02/01/04,35.024
Hamirpur,03/01/04,39.478
Hamirpur,04/01/04,33.645
Hamirpur,05/01/04,30.517
Hamirpur,06/01/04,35.873
Hamirpur,07/01/04,53.453
Hamirpur,08/01/04,53.473
Hamirpur,09/01/04,30.82
Hamirpur,10/01/04,14.952
Hamirpur,11/01/04,15.523
Hamirpur,12/01/04,29.455
Hamirpur,01/01/05,35.61
Hamirpur,02/01/05,35.062
Hamirpur,03/01/05,39.348
Hamirpur,04/01/05,33.134
Hamirpur,05/01/05,30.808
Hamirpur,06/01/05,36.102
Hamirpur,07/01/05,54.976
Hamirpur,08/01/05,54.547
Hamirpur,09/01/05,30.763
Hamirpur,10/01/05,14.569
Hamirpur,11/01/05,15.654
Hamirpur,12/01/05,29.499
Hamirpur,01/01/06,35.417
Hamirpur,02/01/06,35.522
Hamirpur,03/01/06,38.503
Hamirpur,04/01/06,33.207
Hamirpur,05/01/06,30.454
Hamirpur,06/01/06,35.811
Hamirpur,07/01/06,54.547
Hamirpur,08/01/06,53.417
Hamirpur,09/01/06,31.556
Hamirpur,10/01/06,13.968
Hamirpur,11/01/06,15.616
Hamirpur,12/01/06,29.899
Hamirpur,01/01/07,35.518
Hamirpur,02/01/07,35.522
Hamirpur,03/01/07,38.603
Hamirpur,04/01/07,33.207
Hamirpur,05/01/07,30.253
Hamirpur,06/01/07,36.503
Hamirpur,07/01/07,54.593
Hamirpur,08/01/07,53.58
Hamirpur,09/01/07,31.556
Hamirpur,10/01/07,18.476
Hamirpur,11/01/07,17.837
Hamirpur,12/01/07,30.262
Hamirpur,01/01/08,35.61
Hamirpur,02/01/08,35.522
Hamirpur,03/01/08,39.347
Hamirpur,04/01/08,33.9
Hamirpur,05/01/08,30.747
Hamirpur,06/01/08,35.11
Hamirpur,07/01/08,53.555
Hamirpur,08/01/08,53.372
Hamirpur,09/01/08,30.72
Hamirpur,10/01/08,15.269
Hamirpur,11/01/08,15.286
Hamirpur,12/01/08,29.362
Hamirpur,01/01/09,34.773
Hamirpur,02/01/09,35.223
Hamirpur,03/01/09,39.348
Hamirpur,04/01/09,32.314
Hamirpur,05/01/09,29.423
Hamirpur,06/01/09,35.166
Hamirpur,07/01/09,54.11
Hamirpur,08/01/09,53.279
Hamirpur,09/01/09,30.42
Hamirpur,10/01/09,14.369
Hamirpur,11/01/09,15.078
Hamirpur,12/01/09,28.833
Hamirpur,01/01/10,35.61
Hamirpur,02/01/10,35.522
Hamirpur,03/01/10,39.275
Hamirpur,04/01/10,32.416
Hamirpur,05/01/10,29.679
Hamirpur,06/01/10,35.611
Hamirpur,07/01/10,53.553
Hamirpur,08/01/10,53.516
Hamirpur,09/01/10,31.556
Hamirpur,10/01/10,15.269
Hamirpur,11/01/10,15.707
Hamirpur,12/01/10,29.362
Hamirpur,01/01/11,35.61
Hamirpur,02/01/11,35.336
Hamirpur,03/01/11,39.377
Hamirpur,04/01/11,33.207
Hamirpur,05/01/11,30.253
Hamirpur,06/01/11,35.211
Hamirpur,07/01/11,53.754
Hamirpur,08/01/11,53.304
Hamirpur,09/01/11,31.277
Hamirpur,10/01/11,14.831
Hamirpur,11/01/11,14.978
Hamirpur,12/01/11,29.362
Hamirpur,01/01/12,35.61
Hamirpur,02/01/12,35.024
Hamirpur,03/01/12,38.446
Hamirpur,04/01/12,32.071
Hamirpur,05/01/12,29.824
Hamirpur,06/01/12,35.273
Hamirpur,07/01/12,53.254
Hamirpur,08/01/12,53.416
Hamirpur,09/01/12,30.619
Hamirpur,10/01/12,14.067
Hamirpur,11/01/12,14.721
Hamirpur,12/01/12,29.362
Hamirpur,01/01/13,36.347
Hamirpur,02/01/13,35.062
Hamirpur,03/01/13,38.155
Hamirpur,04/01/13,32.353
Hamirpur,05/01/13,29.224
Hamirpur,06/01/13,34.818
Hamirpur,07/01/13,52.624
Hamirpur,08/01/13,53.516
Hamirpur,09/01/13,30.364
Hamirpur,10/01/13,15.653
Hamirpur,11/01/13,15.907
Hamirpur,12/01/13,29.362
Hamirpur,01/01/14,34.518
Hamirpur,02/01/14,35.522
Hamirpur,03/01/14,38.446
Hamirpur,04/01/14,32.571
Hamirpur,05/01/14,29.322
Hamirpur,06/01/14,33.091
Hamirpur,07/01/14,53.253
Hamirpur,08/01/14,53.518
Hamirpur,09/01/14,30.089
Hamirpur,10/01/14,13.869
Hamirpur,11/01/14,16.509
Hamirpur,12/01/14,29.856
Hamirpur,01/01/15,35.017
Hamirpur,02/01/15,36.507
Hamirpur,03/01/15,38.105
Hamirpur,04/01/15,33.801
Hamirpur,05/01/15,28.086
Hamirpur,06/01/15,32.915
Hamirpur,07/01/15,53.354
Hamirpur,08/01/15,52.732
Hamirpur,09/01/15,30.24
Hamirpur,10/01/15,13.869
Hamirpur,11/01/15,14.62
Hamirpur,12/01/15,29.362
Hamirpur,01/01/16,36.54
Hamirpur,02/01/16,34.924
Hamirpur,03/01/16,39.348
Hamirpur,04/01/16,32.571
Hamirpur,05/01/16,29.369
Hamirpur,06/01/16,35.573
Hamirpur,07/01/16,53.353
Hamirpur,08/01/16,53.48
Hamirpur,09/01/16,30.727
Hamirpur,10/01/16,14.266
Hamirpur,11/01/16,14.284
Hamirpur,12/01/16,28.97
Hamirpur,01/01/17,34.474
Hamirpur,02/01/17,33.952
Hamirpur,03/01/17,38.311
Hamirpur,04/01/17,30.815
Hamirpur,05/01/17,28.987
Hamirpur,06/01/17,33.928
Hamirpur,07/01/17,52.687
Hamirpur,08/01/17,53.025
Hamirpur,09/01/17,29.901
Hamirpur,10/01/17,14.232
Hamirpur,11/01/17,14.779
Hamirpur,12/01/17,28.869
Hamirpur,01/01/18,35.219
Hamirpur,02/01/18,35.522
Hamirpur,03/01/18,39.011
Hamirpur,04/01/18,32.478
Hamirpur,05/01/18,27.732
Hamirpur,06/01/18,32.555
Hamirpur,07/01/18,52.896
Hamirpur,08/01/18,52.667
Hamirpur,09/01/18,29.063
Hamirpur,10/01/18,13.907
Hamirpur,11/01/18,15.707
Hamirpur,12/01/18,30.61
Hamirpur,01/01/19,35.018
Hamirpur,02/01/19,34.463
Hamirpur,03/01/19,38.749
Hamirpur,04/01/19,31.808
Hamirpur,05/01/19,29.323
Hamirpur,06/01/19,36.495
Hamirpur,07/01/19,53.654
Hamirpur,08/01/19,53.118
Hamirpur,09/01/19,30.063
Hamirpur,10/01/19,11.654
Hamirpur,11/01/19,11.318
Hamirpur,12/01/19,30.057
Hamirpur,01/01/20,36.504
Hamirpur,02/01/20,35.522
Hamirpur,03/01/20,38.348
Hamirpur,04/01/20,33.9
Hamirpur,05/01/20,30.197
Hamirpur,06/01/20,35.211
Hamirpur,07/01/20,55.438
Hamirpur,08/01/20,51.927
Hamirpur,09/01/20,30.764
Hamirpur,10/01/20,12.322
Hamirpur,11/01/20,16.646
Hamirpur,12/01/20,30.299
Hamirpur,01/01/21,35.61
Hamirpur,02/01/21,35.413
Hamirpur,03/01/21,39.734
Hamirpur,04/01/21,33.207
Hamirpur,05/01/21,30.253
Hamirpur,06/01/21,34.519
Hamirpur,07/01/21,52.268
Hamirpur,08/01/21,52.163
Hamirpur,09/01/21,30.626
Hamirpur,10/01/21,12.803
Hamirpur,11/01/21,14.031
Hamirpur,12/01/21,29.892
Hamirpur,01/01/22,36.247
Hamirpur,02/01/22,35.522
Hamirpur,03/01/22,39.164
Hamirpur,04/01/22,32.515
Hamirpur,05/01/22,30.18
Hamirpur,06/01/22,35.119
Hamirpur,07/01/22,54.054
Hamirpur,08/01/22,53.316
Hamirpur,09/01/22,30.502
Hamirpur,10/01/22,14.268
Hamirpur,11/01/22,14.922
Hamirpur,12/01/22,29.362
Hamirpur,01/01/23,35.61
Hamirpur,02/01/23,35.522
Hamirpur,03/01/23,39.348
Hamirpur,04/01/23,33.446
Hamirpur,05/01/23,29.58
Hamirpur,06/01/23,37.196
Hamirpur,07/01/23,54.208
Hamirpur,08/01/23,55.092
Hamirpur,09/01/23,31.585
Hamirpur,10/01/23,13.77
Hamirpur,11/01/23,11.18
Hamirpur,12/01/23,26.992
Hamirpur,01/01/24,33.101
Hamirpur,02/01/24,33.155
Hamirpur,03/01/24,39.164
Hamirpur,04/01/24,32.115
Hamirpur,05/01/24,30.18
Hamirpur,06/01/24,35.805
Hamirpur,07/01/24,53.909
Hamirpur,08/01/24,53.618
Hamirpur,09/01/24,30.764
Hamirpur,10/01/24,13.54
Hamirpur,11/01/24,14.33
Hamirpur,12/01/24,29.992
Hamirpur,01/01/25,35.61
Hamirpur,02/01/25,32.248
Hamirpur,03/01/25,35.697
Hamirpur,04/01/25,31.816
Hamirpur,05/01/25,27.932
Hamirpur,06/01/25,33.589
Hamirpur,07/01/25,53.254
Hamirpur,08/01/25,51.798
Hamirpur,09/01/25,28.519
Hamirpur,10/01/25,14.006
Hamirpur,11/01/25,13.555
Hamirpur,12/01/25,25.273
Hamirpur,01/01/26,34.319
Hamirpur,02/01/26,35.522
Hamirpur,03/01/26,38.502
Hamirpur,04/01/26,34.356
Hamirpur,05/01/26,29.224
Hamirpur,06/01/26,35.711
Hamirpur,07/01/26,54.054
Hamirpur,08/01/26,53.516
Hamirpur,09/01/26,30.864
Hamirpur,10/01/26,14.168
Hamirpur,11/01/26,15.707
Hamirpur,12/01/26,29.954
Hamirpur,01/01/27,36.548
Hamirpur,02/01/27,35.653
Hamirpur,03/01/27,38.147
Hamirpur,04/01/27,32.56
Hamirpur,05/01/27,29.631
Hamirpur,06/01/27,35.11
Hamirpur,07/01/27,53.617
Hamirpur,08/01/27,53.242
Hamirpur,09/01/27,31.595
Hamirpur,10/01/27,14.624
Hamirpur,11/01/27,15.579
Hamirpur,12/01/27,29.593
Hamirpur,01/01/28,35.804
Hamirpur,02/01/28,35.522
Hamirpur,03/01/28,39.777
Hamirpur,04/01/28,33.207
Hamirpur,05/01/28,30.253
Hamirpur,06/01/28,35.709
Hamirpur,07/01/28,54.784
Hamirpur,08/01/28,53.947
Hamirpur,09/01/28,32.14
Hamirpur,10/01/28,14.915
Hamirpur,11/01/28,15.707
Hamirpur,12/01/28,30.548
Hamirpur,01/01/29,34.226
Hamirpur,02/01/29,34.662
Hamirpur,03/01/29,37.601
Hamirpur,04/01/29,30.156
Hamirpur,05/01/29,29.123
Hamirpur,06/01/29,35.711
Hamirpur,07/01/29,55.978
Hamirpur,08/01/29,52.868
Hamirpur,09/01/29,30.357
Hamirpur,10/01/29,13.665
Hamirpur,11/01/29,15.123
Hamirpur,12/01/29,31.522
Hamirpur,01/01/30,34.481
Hamirpur,02/01/30,35.653
Hamirpur,03/01/30,36.456
Hamirpur,04/01/30,33.209
Hamirpur,05/01/30,29.025
Hamirpur,06/01/30,35.948
Hamirpur,07/01/30,55.482
Hamirpur,08/01/30,53.518
Hamirpur,09/01/30,32.839
Hamirpur,10/01/30,16.06
Hamirpur,11/01/30,12.939
Hamirpur,12/01/30,28.671
Hamirpur,01/01/31,28.107
Hamirpur,02/01/31,35.38
Hamirpur,03/01/31,25.705
Hamirpur,04/01/31,21.066
Hamirpur,05/01/31,22.141
Hamirpur,06/01/31,16.956
Hamirpur,07/01/31,47.439
Hamirpur,08/01/31,52.573
Hamirpur,09/01/31,28.161
Hamirpur,10/01/31,18.079
Hamirpur,11/01/31,2.514
Hamirpur,12/01/31,19.329
Hamirpur,01/01/32,29.571
Hamirpur,02/01/32,24.49
Hamirpur,03/01/32,31.241
Hamirpur,04/01/32,18.28
Hamirpur,05/01/32,22.481
Hamirpur,06/01/32,24.206
Hamirpur,07/01/32,49.519
Hamirpur,08/01/32,49.337
Hamirpur,09/01/32,17.843
Hamirpur,10/01/32,0.846
Hamirpur,11/01/32,0
Hamirpur,12/01/32,24.788
Hamirpur,01/01/33,29.537
Hamirpur,02/01/33,28.005
Hamirpur,03/01/33,28.364
Hamirpur,04/01/33,30.037
Hamirpur,05/01/33,29.313
Hamirpur,06/01/33,29.776
Hamirpur,07/01/33,51.957
Hamirpur,08/01/33,57.976
Hamirpur,09/01/33,34.912
Hamirpur,10/01/33,8.21
Hamirpur,11/01/33,4.017
Hamirpur,12/01/33,23.944
Hamirpur,01/01/34,31.408
Hamirpur,02/01/34,25.298
Hamirpur,03/01/34,33.677
Hamirpur,04/01/34,19.939
Hamirpur,05/01/34,21.634
Hamirpur,06/01/34,27.421
Hamirpur,07/01/34,50.433
Hamirpur,08/01/34,51.431
Hamirpur,09/01/34,18.639
Hamirpur,10/01/34,0
Hamirpur,11/01/34,10.968
Hamirpur,12/01/34,28.121
Hamirpur,01/01/35,36.151
Hamirpur,02/01/35,40.004
Hamirpur,03/01/35,29.087
Hamirpur,04/01/35,30.59
Hamirpur,05/01/35,18.75
Hamirpur,06/01/35,11.346
Hamirpur,07/01/35,46.789
Hamirpur,08/01/35,49.762
Hamirpur,09/01/35,23.493
Hamirpur,10/01/35,3.143
Hamirpur,11/01/35,10.72
Hamirpur,12/01/35,24.694
Hamirpur,01/01/36,24.981
Hamirpur,02/01/36,33.275
Hamirpur,03/01/36,33.861
Hamirpur,04/01/36,21.804
Hamirpur,05/01/36,22.703
Hamirpur,06/01/36,38.34
Hamirpur,07/01/36,52.483
Hamirpur,08/01/36,49.365
Hamirpur,09/01/36,26.864
Hamirpur,10/01/36,6.223
Hamirpur,11/01/36,4.185
Hamirpur,12/01/36,35.042
Hamirpur,01/01/37,28.197
Hamirpur,02/01/37,37.243
Hamirpur,03/01/37,33.282
Hamirpur,04/01/37,28.373
Hamirpur,05/01/37,24.176
Hamirpur,06/01/37,22.912
Hamirpur,07/01/37,51.995
Hamirpur,08/01/37,45.89
Hamirpur,09/01/37,20.023
Hamirpur,10/01/37,7.011
Hamirpur,11/01/37,5.332
Hamirpur,12/01/37,23.998
Hamirpur,01/01/38,35.958
Hamirpur,02/01/38,35.266
Hamirpur,03/01/38,29.844
Hamirpur,04/01/38,19.943
Hamirpur,05/01/38,23.468
Hamirpur,06/01/38,39.896
Hamirpur,07/01/38,43.112
Hamirpur,08/01/38,46.513
Hamirpur,09/01/38,17.949
Hamirpur,10/01/38,1.075
Hamirpur,11/01/38,9.643
Hamirpur,12/01/38,18.923
Hamirpur,01/01/39,27.269
Hamirpur,02/01/39,33.961
Hamirpur,03/01/39,39.053
Hamirpur,04/01/39,22.095
Hamirpur,05/01/39,14.284
Hamirpur,06/01/39,35.313
Hamirpur,07/01/39,46.317
Hamirpur,08/01/39,46.011
Hamirpur,09/01/39,20.683
Hamirpur,10/01/39,6.821
Hamirpur,11/01/39,0
Hamirpur,12/01/39,18.295
Hamirpur,01/01/40,34.602
Hamirpur,02/01/40,36.443
Hamirpur,03/01/40,33.299
Hamirpur,04/01/40,24.426
Hamirpur,05/01/40,23.528
Hamirpur,06/01/40,29.933
Hamirpur,07/01/40,48.918
Hamirpur,08/01/40,51.952
Hamirpur,09/01/40,21.684
Hamirpur,10/01/40,0.964
Hamirpur,11/01/40,3.555
Hamirpur,12/01/40,22.24
Hamirpur,01/01/41,33.193
Hamirpur,02/01/41,25.92
Hamirpur,03/01/41,28.255
Hamirpur,04/01/41,19.455
Hamirpur,05/01/41,25.181
Hamirpur,06/01/41,37.562
Hamirpur,07/01/41,47.191
Hamirpur,08/01/41,48.425
Hamirpur,09/01/41,24.022
Hamirpur,10/01/41,9.414
Hamirpur,11/01/41,0.333
Hamirpur,12/01/41,23.424
Hamirpur,01/01/42,33.299
Hamirpur,02/01/42,36.676
Hamirpur,03/01/42,30.124
Hamirpur,04/01/42,21.164
Hamirpur,05/01/42,26.339
Hamirpur,06/01/42,24.379
Hamirpur,07/01/42,53.35
Hamirpur,08/01/42,51.593
Hamirpur,09/01/42,29.791
Hamirpur,10/01/42,4.163
Hamirpur,11/01/42,7.364
Hamirpur,12/01/42,27.459
Hamirpur,01/01/43,40.589
Hamirpur,02/01/43,24.239
Hamirpur,03/01/43,26.741
Hamirpur,04/01/43,22.08
Hamirpur,05/01/43,23.792
Hamirpur,06/01/43,26.677
Hamirpur,07/01/43,51.975
Hamirpur,08/01/43,49.455
Hamirpur,09/01/43,24.515
Hamirpur,10/01/43,0
Hamirpur,11/01/43,0
Hamirpur,12/01/43,21.92
Hamirpur,01/01/44,34.054
Hamirpur,02/01/44,34.008
Hamirpur,03/01/44,32.063
Hamirpur,04/01/44,26.95
Hamirpur,05/01/44,16.909
Hamirpur,06/01/44,20.906
Hamirpur,07/01/44,52.643
Hamirpur,08/01/44,52.67
Hamirpur,09/01/44,22.69
Hamirpur,10/01/44,0.908
Hamirpur,11/01/44,2.225
Hamirpur,12/01/44,22.985
Hamirpur,01/01/45,37.333
Hamirpur,02/01/45,21.972
Hamirpur,03/01/45,31.209
Hamirpur,04/01/45,29.307
Hamirpur,05/01/45,19.647
Hamirpur,06/01/45,21.412
Hamirpur,07/01/45,52.614
Hamirpur,08/01/45,49.843
Hamirpur,09/01/45,32.187
Hamirpur,10/01/45,12.97
Hamirpur,11/01/45,0
Hamirpur,12/01/45,20.508
Hamirpur,01/01/46,28.33
Hamirpur,02/01/46,23.631
Hamirpur,03/01/46,29.202
Hamirpur,04/01/46,21.021
Hamirpur,05/01/46,26.955
Hamirpur,06/01/46,35.409
Hamirpur,07/01/46,49.176
Hamirpur,08/01/46,52.237
Hamirpur,09/01/46,18.023
Hamirpur,10/01/46,15.829
Hamirpur,11/01/46,0.259
Hamirpur,12/01/46,24.364
Hamirpur,01/01/47,29.387
Hamirpur,02/01/47,25.22
Hamirpur,03/01/47,25.678
Hamirpur,04/01/47,15.212
Hamirpur,05/01/47,17.941
Hamirpur,06/01/47,25.301
Hamirpur,07/01/47,40.275
Hamirpur,08/01/47,53.493
Hamirpur,09/01/47,29.263
Hamirpur,10/01/47,8.865
Hamirpur,11/01/47,9.484
Hamirpur,12/01/47,28.046
Hamirpur,01/01/48,35.391
Hamirpur,02/01/48,36.391
