Area,Month,Rainfall
Chamba,1973-11-1,0.487
Chamba,1973-12-1,22.383
Chamba,1974-1-1,46.652
Chamba,1974-2-1,49.662
Chamba,1974-3-1,81.855
Chamba,1974-4-1,9.118
Chamba,1974-5-1,11.989
Chamba,1974-6-1,125.069
Chamba,1974-7-1,305.066
Chamba,1974-8-1,332.023
Chamba,1974-9-1,207.624
Chamba,1974-10-1,7.964
Chamba,1974-11-1,0
Chamba,1974-12-1,2.744
Chamba,1975-1-1,24.576
Chamba,1975-2-1,55.24
Chamba,1975-3-1,22.635
Chamba,1975-4-1,13.64
Chamba,1975-5-1,18.114
Chamba,1975-6-1,223.562
Chamba,1975-7-1,167.75
Chamba,1975-8-1,688.112
Chamba,1975-9-1,151.826
Chamba,1975-10-1,21.215
Chamba,1975-11-1,0
Chamba,1975-12-1,1.679
Chamba,1976-1-1,65.362
Chamba,1976-2-1,5.464
Chamba,1976-3-1,3.522
Chamba,1976-4-1,87.797
Chamba,1976-5-1,49.087
Chamba,1976-6-1,197.183
Chamba,1976-7-1,205.703
Chamba,1976-8-1,142.247
Chamba,1976-9-1,71.85
Chamba,1976-10-1,40.381
Chamba,1976-11-1,2.651
Chamba,1976-12-1,20.381
Chamba,1977-1-1,16.078
Chamba,1977-2-1,12.314
Chamba,1977-3-1,92.382
Chamba,1977-4-1,23.389
Chamba,1977-5-1,9.87
Chamba,1977-6-1,144.338
Chamba,1977-7-1,433.214
Chamba,1977-8-1,409.385
Chamba,1977-9-1,235.485
Chamba,1977-10-1,0.049
Chamba,1977-11-1,28.273
Chamba,1977-12-1,3.455
Chamba,1978-1-1,18.112
Chamba,1978-2-1,68.609
Chamba,1978-3-1,55.756
Chamba,1978-4-1,9.995
Chamba,1978-5-1,33.532
Chamba,1978-6-1,43.771
Chamba,1978-7-1,181.688
Chamba,1978-8-1,85.929
Chamba,1978-9-1,152.522
Chamba,1978-10-1,11.09
Chamba,1978-11-1,15.122
Chamba,1978-12-1,7.465
Chamba,1979-1-1,18.942
Chamba,1979-2-1,46.639
Chamba,1979-3-1,30.709
Chamba,1979-4-1,10.481
Chamba,1979-5-1,22.316
Chamba,1979-6-1,116.543
Chamba,1979-7-1,484.452
Chamba,1979-8-1,268.868
Chamba,1979-9-1,143.138
Chamba,1979-10-1,10
Chamba,1979-11-1,10.654
Chamba,1979-12-1,16.043
Chamba,1980-1-1,99.609
Chamba,1980-2-1,30.617
Chamba,1980-3-1,54.28
Chamba,1980-4-1,40.385
Chamba,1980-5-1,23.928
Chamba,1980-6-1,33.271
Chamba,1980-7-1,372.316
Chamba,1980-8-1,143.273
Chamba,1980-9-1,4.914
Chamba,1980-10-1,9.683
Chamba,1980-11-1,51.884
Chamba,1980-12-1,0.952
Chamba,1981-1-1,28.13
Chamba,1981-2-1,31.674
Chamba,1981-3-1,109.307
Chamba,1981-4-1,30.631
Chamba,1981-5-1,46.434
Chamba,1981-6-1,14.233
Chamba,1981-7-1,45.13
Chamba,1981-8-1,185.203
Chamba,1981-9-1,5.438
Chamba,1981-10-1,19.935
Chamba,1981-11-1,41.497
Chamba,1981-12-1,37.274
Chamba,1982-1-1,58.315
Chamba,1982-2-1,36.012
Chamba,1982-3-1,112.496
Chamba,1982-4-1,71.903
Chamba,1982-5-1,78.338
Chamba,1982-6-1,139.376
Chamba,1982-7-1,250.838
Chamba,1982-8-1,233.504
Chamba,1982-9-1,76.633
Chamba,1982-10-1,27.664
Chamba,1982-11-1,0
Chamba,1982-12-1,1.651
Chamba,1983-1-1,1.376
Chamba,1983-2-1,70.629
Chamba,1983-3-1,16.257
Chamba,1983-4-1,31.502
Chamba,1983-5-1,21.104
Chamba,1983-6-1,21.968
Chamba,1983-7-1,459.701
Chamba,1983-8-1,249.539
Chamba,1983-9-1,195.342
Chamba,1983-10-1,0.049
Chamba,1983-11-1,1.034
Chamba,1983-12-1,31.823
Chamba,1984-1-1,34.12
Chamba,1984-2-1,3.314
Chamba,1984-3-1,20.329
Chamba,1984-4-1,50.813
Chamba,1984-5-1,27.353
Chamba,1984-6-1,98.64
Chamba,1984-7-1,394.426
Chamba,1984-8-1,240.57
Chamba,1984-9-1,100.557
Chamba,1984-10-1,27.979
Chamba,1984-11-1,2.056
Chamba,1984-12-1,41.566
Chamba,1985-1-1,3.763
Chamba,1985-2-1,51.96
Chamba,1985-3-1,47.479
Chamba,1985-4-1,21.397
Chamba,1985-5-1,35.527
Chamba,1985-6-1,116.556
Chamba,1985-7-1,273.11
Chamba,1985-8-1,224.707
Chamba,1985-9-1,154.415
Chamba,1985-10-1,11.327
Chamba,1985-11-1,17.943
Chamba,1985-12-1,49.553
Chamba,1986-1-1,55.557
Chamba,1986-2-1,35.238
Chamba,1986-3-1,31.358
Chamba,1986-4-1,35.186
Chamba,1986-5-1,31.191
Chamba,1986-6-1,129.272
Chamba,1986-7-1,82.786
Chamba,1986-8-1,111.07
Chamba,1986-9-1,2.055
Chamba,1986-10-1,29.234
Chamba,1986-11-1,0
Chamba,1986-12-1,25.095
Chamba,1987-1-1,30.619
Chamba,1987-2-1,25.249
Chamba,1987-3-1,110.406
Chamba,1987-4-1,17.098
Chamba,1987-5-1,1.946
Chamba,1987-6-1,122.205
Chamba,1987-7-1,360.124
Chamba,1987-8-1,180.719
Chamba,1987-9-1,261.44
Chamba,1987-10-1,31.582
Chamba,1987-11-1,0
Chamba,1987-12-1,47.857
Chamba,1988-1-1,68.736
Chamba,1988-2-1,14.893
Chamba,1988-3-1,25.981
Chamba,1988-4-1,9.356
Chamba,1988-5-1,20.866
Chamba,1988-6-1,31.761
Chamba,1988-7-1,301.193
Chamba,1988-8-1,165.019
Chamba,1988-9-1,49.79
Chamba,1988-10-1,6.053
Chamba,1988-11-1,13.221
Chamba,1988-12-1,6.037
Chamba,1989-1-1,29.192
Chamba,1989-2-1,108.26
Chamba,1989-3-1,104.403
Chamba,1989-4-1,26.704
Chamba,1989-5-1,63.618
Chamba,1989-6-1,19.721
Chamba,1989-7-1,294.839
Chamba,1989-8-1,237.587
Chamba,1989-9-1,241.249
Chamba,1989-10-1,4.786
Chamba,1989-11-1,13.205
Chamba,1989-12-1,59.67
Chamba,1990-1-1,17.571
Chamba,1990-2-1,32.726
Chamba,1990-3-1,25.892
Chamba,1990-4-1,66.485
Chamba,1990-5-1,35.209
Chamba,1990-6-1,121.252
Chamba,1990-7-1,24.185
Chamba,1990-8-1,157.204
Chamba,1990-9-1,84.926
Chamba,1990-10-1,4.157
Chamba,1990-11-1,0.671
Chamba,1990-12-1,13.672
Chamba,1991-1-1,94.242
Chamba,1991-2-1,67.111
Chamba,1991-3-1,49.668
Chamba,1991-4-1,17.326
Chamba,1991-5-1,41.181
Chamba,1991-6-1,34.46
Chamba,1991-7-1,151.316
Chamba,1991-8-1,195.046
Chamba,1991-9-1,203.499
Chamba,1991-10-1,6.192
Chamba,1991-11-1,31.581
Chamba,1991-12-1,5.626
Chamba,1992-1-1,27.406
Chamba,1992-2-1,27.724
Chamba,1992-3-1,45.717
Chamba,1992-4-1,33.505
Chamba,1992-5-1,22.742
Chamba,1992-6-1,75.32
Chamba,1992-7-1,236.393
Chamba,1992-8-1,18.99
Chamba,1992-9-1,158.274
Chamba,1992-10-1,0.049
Chamba,1992-11-1,0
Chamba,1992-12-1,0.2
Chamba,1993-1-1,56.152
Chamba,1993-2-1,35.131
Chamba,1993-3-1,27.969
Chamba,1993-4-1,16.796
Chamba,1993-5-1,65.984
Chamba,1993-6-1,38.299
Chamba,1993-7-1,189.569
Chamba,1993-8-1,172.807
Chamba,1993-9-1,158.927
Chamba,1993-10-1,2.777
Chamba,1993-11-1,0
Chamba,1993-12-1,27.727
Chamba,1994-1-1,54.552
Chamba,1994-2-1,138.306
Chamba,1994-3-1,16.664
Chamba,1994-4-1,10.351
Chamba,1994-5-1,4.409
Chamba,1994-6-1,108.16
Chamba,1994-7-1,334.601
Chamba,1994-8-1,342.845
Chamba,1994-9-1,108.469
Chamba,1994-10-1,3.506
Chamba,1994-11-1,29.665
Chamba,1994-12-1,5.92
Chamba,1995-1-1,77.454
Chamba,1995-2-1,79.714
Chamba,1995-3-1,63.432
Chamba,1995-4-1,38.937
Chamba,1995-5-1,55.846
Chamba,1995-6-1,260.373
Chamba,1995-7-1,151.089
Chamba,1995-8-1,483.401
Chamba,1995-9-1,60.516
Chamba,1995-10-1,16.042
Chamba,1995-11-1,0.295
Chamba,1995-12-1,11.577
Chamba,1996-1-1,23.99
Chamba,1996-2-1,17.248
Chamba,1996-3-1,32.828
Chamba,1996-4-1,61.534
Chamba,1996-5-1,26.021
Chamba,1996-6-1,165.445
Chamba,1996-7-1,224.901
Chamba,1996-8-1,373.064
Chamba,1996-9-1,107.065
Chamba,1996-10-1,12.595
Chamba,1996-11-1,22.847
Chamba,1996-12-1,10.921
Chamba,1997-1-1,71.155
Chamba,1997-2-1,62.78
Chamba,1997-3-1,60.254
Chamba,1997-4-1,54.25
Chamba,1997-5-1,46.053
Chamba,1997-6-1,30.355
Chamba,1997-7-1,160.307
Chamba,1997-8-1,136.962
Chamba,1997-9-1,169.588
Chamba,1997-10-1,23.117
Chamba,1997-11-1,3.956
Chamba,1997-12-1,11.773
Chamba,1998-1-1,47.895
Chamba,1998-2-1,36.183
Chamba,1998-3-1,19.143
Chamba,1998-4-1,42.316
Chamba,1998-5-1,32.103
Chamba,1998-6-1,67.978
Chamba,1998-7-1,153.612
Chamba,1998-8-1,260.066
Chamba,1998-9-1,74.205
Chamba,1998-10-1,5.262
Chamba,1998-11-1,9.14
Chamba,1998-12-1,4.958
Chamba,1999-1-1,33.993
Chamba,1999-2-1,52.28
Chamba,1999-3-1,24.993
Chamba,1999-4-1,9.733
Chamba,1999-5-1,28.497
Chamba,1999-6-1,90.188
Chamba,1999-7-1,145.487
Chamba,1999-8-1,141.654
Chamba,1999-9-1,79.866
Chamba,1999-10-1,0.049
Chamba,1999-11-1,3.213
Chamba,1999-12-1,3.802
Chamba,2000-1-1,13.228
Chamba,2000-2-1,22.024
Chamba,2000-3-1,19.064
Chamba,2000-4-1,25.836
Chamba,2000-5-1,36.52
Chamba,2000-6-1,81.886
Chamba,2000-7-1,275.874
Chamba,2000-8-1,146.493
Chamba,2000-9-1,92.171
Chamba,2000-10-1,4.73
Chamba,2000-11-1,8.44
Chamba,2000-12-1,8.349
Chamba,2001-1-1,35.199
Chamba,2001-2-1,63.983
Chamba,2001-3-1,64.468
Chamba,2001-4-1,20.175
Chamba,2001-5-1,14.706
Chamba,2001-6-1,100.603
Chamba,2001-7-1,97.886
Chamba,2001-8-1,187.759
Chamba,2001-9-1,216.765
Chamba,2001-10-1,2.265
Chamba,2001-11-1,0
Chamba,2001-12-1,2.857
Chamba,2002-1-1,49.741
Chamba,2002-2-1,12.098
Chamba,2002-3-1,20.361
Chamba,2002-4-1,5.302
Chamba,2002-5-1,26.749
Chamba,2002-6-1,36.158
Chamba,2002-7-1,333.433
Chamba,2002-8-1,190.749
Chamba,2002-9-1,55.151
Chamba,2002-10-1,0.417
Chamba,2002-11-1,0
Chamba,2002-12-1,6.38
Hamirpur,1901-1-1,0.299
Hamirpur,1901-2-1,5.419
Hamirpur,1901-3-1,18.497
Hamirpur,1901-4-1,20.118
Hamirpur,1901-5-1,20.411
Hamirpur,1901-6-1,77.967
Hamirpur,1901-7-1,233.765
Hamirpur,1901-8-1,159.878
Hamirpur,1901-9-1,104.618
Hamirpur,1901-10-1,6.762
Hamirpur,1901-11-1,5.457
Hamirpur,1901-12-1,0
Hamirpur,1902-1-1,28.515
Hamirpur,1902-2-1,11.582
Hamirpur,1902-3-1,20.955
Hamirpur,1902-4-1,3.488
Hamirpur,1902-5-1,12.482
Hamirpur,1902-6-1,31.981
Hamirpur,1902-7-1,384.793
Hamirpur,1902-8-1,169.311
Hamirpur,1902-9-1,70.621
Hamirpur,1902-10-1,11.515
Hamirpur,1902-11-1,0
Hamirpur,1902-12-1,5.439
Hamirpur,1903-1-1,34.392
Hamirpur,1903-2-1,3.176
Hamirpur,1903-3-1,55.362
Hamirpur,1903-4-1,7.149
Hamirpur,1903-5-1,22.077
Hamirpur,1903-6-1,72.851
Hamirpur,1903-7-1,167.83
Hamirpur,1903-8-1,175.008
Hamirpur,1903-9-1,91.084
Hamirpur,1903-10-1,5.824
Hamirpur,1903-11-1,23.324
Hamirpur,1903-12-1,7.456
Hamirpur,1904-1-1,79.423
Hamirpur,1904-2-1,41.794
Hamirpur,1904-3-1,12.573
Hamirpur,1904-4-1,6.332
Hamirpur,1904-5-1,7.992
Hamirpur,1904-6-1,36.396
Hamirpur,1904-7-1,124.201
Hamirpur,1904-8-1,151.361
Hamirpur,1904-9-1,223.724
Hamirpur,1904-10-1,3.529
Hamirpur,1904-11-1,0
Hamirpur,1904-12-1,18.79
Hamirpur,1905-1-1,13.026
Hamirpur,1905-2-1,88.161
Hamirpur,1905-3-1,19.241
Hamirpur,1905-4-1,7.815
Hamirpur,1905-5-1,35.229
Hamirpur,1905-6-1,64.915
Hamirpur,1905-7-1,100.992
Hamirpur,1905-8-1,257.999
Hamirpur,1905-9-1,241.869
Hamirpur,1905-10-1,1.188
Hamirpur,1905-11-1,0
Hamirpur,1905-12-1,4.466
Hamirpur,1906-1-1,21.247
Hamirpur,1906-2-1,54.882
Hamirpur,1906-3-1,45.74
Hamirpur,1906-4-1,33.374
Hamirpur,1906-5-1,7.012
Hamirpur,1906-6-1,110.451
Hamirpur,1906-7-1,134.811
Hamirpur,1906-8-1,236.382
Hamirpur,1906-9-1,12.161
Hamirpur,1906-10-1,2.221
Hamirpur,1906-11-1,0.199
Hamirpur,1906-12-1,0
Hamirpur,1907-1-1,42.45
Hamirpur,1907-2-1,17.89
Hamirpur,1907-3-1,1.824
Hamirpur,1907-4-1,16.773
Hamirpur,1907-5-1,27.702
Hamirpur,1907-6-1,70.782
Hamirpur,1907-7-1,162.505
Hamirpur,1907-8-1,409.694
Hamirpur,1907-9-1,250.073
Hamirpur,1907-10-1,0.699
Hamirpur,1907-11-1,0.617
Hamirpur,1907-12-1,5.578
Hamirpur,1908-1-1,33.496
Hamirpur,1908-2-1,14.665
Hamirpur,1908-3-1,3.979
Hamirpur,1908-4-1,45.327
Hamirpur,1908-5-1,5.668
Hamirpur,1908-6-1,154.007
Hamirpur,1908-7-1,353.837
Hamirpur,1908-8-1,207.981
Hamirpur,1908-9-1,258.003
Hamirpur,1908-10-1,0.834
Hamirpur,1908-11-1,4.608
Hamirpur,1908-12-1,53.328
Hamirpur,1909-1-1,38.752
Hamirpur,1909-2-1,13.298
Hamirpur,1909-3-1,6.221
Hamirpur,1909-4-1,26.153
Hamirpur,1909-5-1,15.336
Hamirpur,1909-6-1,142.318
Hamirpur,1909-7-1,228.901
Hamirpur,1909-8-1,229.077
Hamirpur,1909-9-1,84.172
Hamirpur,1909-10-1,2.167
Hamirpur,1909-11-1,1.197
Hamirpur,1909-12-1,7.457
Hamirpur,1910-1-1,71.32
Hamirpur,1910-2-1,6.397
Hamirpur,1910-3-1,77.257
Hamirpur,1910-4-1,10.606
Hamirpur,1910-5-1,6.695
Hamirpur,1910-6-1,73.707
Hamirpur,1910-7-1,130.506
Hamirpur,1910-8-1,182.767
Hamirpur,1910-9-1,156.323
Hamirpur,1910-10-1,4.837
Hamirpur,1910-11-1,41.21
Hamirpur,1910-12-1,2.456
Hamirpur,1911-1-1,53.287
Hamirpur,1911-2-1,15.544
Hamirpur,1911-3-1,13.452
Hamirpur,1911-4-1,24.964
Hamirpur,1911-5-1,21.326
Hamirpur,1911-6-1,44.486
Hamirpur,1911-7-1,127.567
Hamirpur,1911-8-1,197.049
Hamirpur,1911-9-1,77.614
Hamirpur,1911-10-1,0.508
Hamirpur,1911-11-1,22.831
Hamirpur,1911-12-1,12.646
Hamirpur,1912-1-1,22.515
Hamirpur,1912-2-1,46.427
Hamirpur,1912-3-1,39.123
Hamirpur,1912-4-1,15.088
Hamirpur,1912-5-1,49.288
Hamirpur,1912-6-1,107.073
Hamirpur,1912-7-1,170.686
Hamirpur,1912-8-1,230.778
Hamirpur,1912-9-1,42.685
Hamirpur,1912-10-1,1.955
Hamirpur,1912-11-1,6.002
Hamirpur,1912-12-1,20.97
Hamirpur,1913-1-1,25.529
Hamirpur,1913-2-1,46.816
Hamirpur,1913-3-1,31.324
Hamirpur,1913-4-1,21.236
Hamirpur,1913-5-1,19.487
Hamirpur,1913-6-1,62.277
Hamirpur,1913-7-1,287.182
Hamirpur,1913-8-1,177.026
Hamirpur,1913-9-1,281.846
Hamirpur,1913-10-1,22.711
Hamirpur,1913-11-1,16.863
Hamirpur,1913-12-1,12.894
Hamirpur,1914-1-1,9.158
Hamirpur,1914-2-1,72.581
Hamirpur,1914-3-1,29.879
Hamirpur,1914-4-1,10.265
Hamirpur,1914-5-1,10.977
Hamirpur,1914-6-1,68.732
Hamirpur,1914-7-1,82.277
Hamirpur,1914-8-1,301.507
Hamirpur,1914-9-1,109.024
Hamirpur,1914-10-1,23.766
Hamirpur,1914-11-1,0
Hamirpur,1914-12-1,5.42
Hamirpur,1915-1-1,3.813
Hamirpur,1915-2-1,12.967
Hamirpur,1915-3-1,3.493
Hamirpur,1915-4-1,8.77
Hamirpur,1915-5-1,17.389
Hamirpur,1915-6-1,101.612
Hamirpur,1915-7-1,393.685
Hamirpur,1915-8-1,190.424
Hamirpur,1915-9-1,121.369
Hamirpur,1915-10-1,10.803
Hamirpur,1915-11-1,0.338
Hamirpur,1915-12-1,0
Hamirpur,1916-1-1,8.662
Hamirpur,1916-2-1,16.133
Hamirpur,1916-3-1,21.221
Hamirpur,1916-4-1,30.388
Hamirpur,1916-5-1,32.2
Hamirpur,1916-6-1,156.67
Hamirpur,1916-7-1,176.836
Hamirpur,1916-8-1,392.009
Hamirpur,1916-9-1,280.238
Hamirpur,1916-10-1,23.411
Hamirpur,1916-11-1,0
Hamirpur,1916-12-1,10.647
Hamirpur,1917-1-1,3.412
Hamirpur,1917-2-1,1.96
Hamirpur,1917-3-1,34.441
Hamirpur,1917-4-1,33.245
Hamirpur,1917-5-1,3.602
Hamirpur,1917-6-1,78.639
Hamirpur,1917-7-1,92.494
Hamirpur,1917-8-1,110.653
Hamirpur,1917-9-1,43.218
Hamirpur,1917-10-1,0.672
Hamirpur,1917-11-1,19.933
Hamirpur,1917-12-1,13.117
Hamirpur,1918-1-1,70.995
Hamirpur,1918-2-1,20.074
Hamirpur,1918-3-1,20.999
Hamirpur,1918-4-1,19.987
Hamirpur,1918-5-1,15.565
Hamirpur,1918-6-1,29.139
Hamirpur,1918-7-1,235.098
Hamirpur,1918-8-1,147.349
Hamirpur,1918-9-1,74.954
Hamirpur,1918-10-1,4.05
Hamirpur,1918-11-1,2.55
Hamirpur,1918-12-1,11.39
Hamirpur,1919-1-1,30.05
Hamirpur,1919-2-1,24.151
Hamirpur,1919-3-1,26.61
Hamirpur,1919-4-1,14.363
Hamirpur,1919-5-1,19.992
Hamirpur,1919-6-1,77.004
Hamirpur,1919-7-1,108.075
Hamirpur,1919-8-1,119.463
Hamirpur,1919-9-1,92.996
Hamirpur,1919-10-1,1.173
Hamirpur,1919-11-1,0
Hamirpur,1919-12-1,0.617
Hamirpur,1920-1-1,24.543
Hamirpur,1920-2-1,2.022
Hamirpur,1920-3-1,4.044
Hamirpur,1920-4-1,5.269
Hamirpur,1920-5-1,20.176
Hamirpur,1920-6-1,84.453
Hamirpur,1920-7-1,210.053
Hamirpur,1920-8-1,241.814
Hamirpur,1920-9-1,109.197
Hamirpur,1920-10-1,16.288
Hamirpur,1920-11-1,0
Hamirpur,1920-12-1,19.07
Hamirpur,1921-1-1,30.01
Hamirpur,1921-2-1,27.844
Hamirpur,1921-3-1,12.024
Hamirpur,1921-4-1,7.565
Hamirpur,1921-5-1,14.376
Hamirpur,1921-6-1,63.741
Hamirpur,1921-7-1,151.812
Hamirpur,1921-8-1,208.116
Hamirpur,1921-9-1,321.744
Hamirpur,1921-10-1,5.634
Hamirpur,1921-11-1,3.626
Hamirpur,1921-12-1,46.847
Hamirpur,1922-1-1,31.661
Hamirpur,1922-2-1,55.93
Hamirpur,1922-3-1,6.566
Hamirpur,1922-4-1,19.302
Hamirpur,1922-5-1,19.36
Hamirpur,1922-6-1,12.122
Hamirpur,1922-7-1,330.277
Hamirpur,1922-8-1,251.025
Hamirpur,1922-9-1,82.388
Hamirpur,1922-10-1,16.35
Hamirpur,1922-11-1,14.494
Hamirpur,1922-12-1,29.834
Hamirpur,1923-1-1,46.408
Hamirpur,1923-2-1,56.239
Hamirpur,1923-3-1,12.64
Hamirpur,1923-4-1,5.441
Hamirpur,1923-5-1,25
Hamirpur,1923-6-1,13.201
Hamirpur,1923-7-1,266.959
Hamirpur,1923-8-1,108.708
Hamirpur,1923-9-1,264.166
Hamirpur,1923-10-1,13.936
Hamirpur,1923-11-1,1.813
Hamirpur,1923-12-1,52.16
Hamirpur,1924-1-1,18.312
Hamirpur,1924-2-1,3.833
Hamirpur,1924-3-1,5.622
Hamirpur,1924-4-1,5.636
Hamirpur,1924-5-1,21.373
Hamirpur,1924-6-1,175.415
Hamirpur,1924-7-1,269.216
Hamirpur,1924-8-1,269.84
Hamirpur,1924-9-1,44.912
Hamirpur,1924-10-1,2.753
Hamirpur,1924-11-1,23.177
Hamirpur,1924-12-1,0
Hamirpur,1925-1-1,18.799
Hamirpur,1925-2-1,7.199
Hamirpur,1925-3-1,51.717
Hamirpur,1925-4-1,19.73
Hamirpur,1925-5-1,15.937
Hamirpur,1925-6-1,29.591
Hamirpur,1925-7-1,186.511
Hamirpur,1925-8-1,266.152
Hamirpur,1925-9-1,99.111
Hamirpur,1925-10-1,1.444
Hamirpur,1925-11-1,8.778
Hamirpur,1925-12-1,13.027
Hamirpur,1926-1-1,2.08
Hamirpur,1926-2-1,29.498
Hamirpur,1926-3-1,19.327
Hamirpur,1926-4-1,8.929
Hamirpur,1926-5-1,25.3
Hamirpur,1926-6-1,37.884
Hamirpur,1926-7-1,117.486
Hamirpur,1926-8-1,296.188
Hamirpur,1926-9-1,70.342
Hamirpur,1926-10-1,19.323
Hamirpur,1926-11-1,0
Hamirpur,1926-12-1,26.909
Hamirpur,1927-1-1,29.455
Hamirpur,1927-2-1,42.37
Hamirpur,1927-3-1,12.945
Hamirpur,1927-4-1,20.336
Hamirpur,1927-5-1,4.685
Hamirpur,1927-6-1,41.794
Hamirpur,1927-7-1,175.068
Hamirpur,1927-8-1,144.305
Hamirpur,1927-9-1,250.662
Hamirpur,1927-10-1,0.253
Hamirpur,1927-11-1,21.988
Hamirpur,1927-12-1,22.243
Hamirpur,1928-1-1,35.576
Hamirpur,1928-2-1,3.098
Hamirpur,1928-3-1,5.928
Hamirpur,1928-4-1,10.912
Hamirpur,1928-5-1,5.996
Hamirpur,1928-6-1,146.651
Hamirpur,1928-7-1,182.346
Hamirpur,1928-8-1,295.226
Hamirpur,1928-9-1,24.733
Hamirpur,1928-10-1,7.543
Hamirpur,1928-11-1,0
Hamirpur,1928-12-1,56.223
Hamirpur,1929-1-1,40.402
Hamirpur,1929-2-1,12.306
Hamirpur,1929-3-1,6.717
Hamirpur,1929-4-1,21.571
Hamirpur,1929-5-1,8.47
Hamirpur,1929-6-1,39.428
Hamirpur,1929-7-1,266.872
Hamirpur,1929-8-1,140.369
Hamirpur,1929-9-1,40.469
Hamirpur,1929-10-1,5.856
Hamirpur,1929-11-1,10.251
Hamirpur,1929-12-1,10.714
Hamirpur,1930-1-1,34.354
Hamirpur,1930-2-1,44.603
Hamirpur,1930-3-1,18.866
Hamirpur,1930-4-1,17.035
Hamirpur,1930-5-1,23.117
Hamirpur,1930-6-1,25.887
Hamirpur,1930-7-1,419.627
Hamirpur,1930-8-1,224.27
Hamirpur,1930-9-1,194.563
Hamirpur,1930-10-1,26.923
Hamirpur,1930-11-1,1.197
Hamirpur,1930-12-1,0
Hamirpur,1931-1-1,19.09
Hamirpur,1931-2-1,4.596
Hamirpur,1931-3-1,18.487
Hamirpur,1931-4-1,8.993
Hamirpur,1931-5-1,8.659
Hamirpur,1931-6-1,71.469
Hamirpur,1931-7-1,131.335
Hamirpur,1931-8-1,138.821
Hamirpur,1931-9-1,104.32
Hamirpur,1931-10-1,1.351
Hamirpur,1931-11-1,0.617
Hamirpur,1931-12-1,31.714
Hamirpur,1932-1-1,16.523
Hamirpur,1932-2-1,25.98
Hamirpur,1932-3-1,19.213
Hamirpur,1932-4-1,17.343
Hamirpur,1932-5-1,16.384
Hamirpur,1932-6-1,73.488
Hamirpur,1932-7-1,187.368
Hamirpur,1932-8-1,361.818
Hamirpur,1932-9-1,156.437
Hamirpur,1932-10-1,18.999
Hamirpur,1932-11-1,10.215
Hamirpur,1932-12-1,1.239
Hamirpur,1933-1-1,24.477
Hamirpur,1933-2-1,8.471
Hamirpur,1933-3-1,19.63
Hamirpur,1933-4-1,1.883
Hamirpur,1933-5-1,6.603
Hamirpur,1933-6-1,50.005
Hamirpur,1933-7-1,226.929
Hamirpur,1933-8-1,297.579
Hamirpur,1933-9-1,26.689
Hamirpur,1933-10-1,0
Hamirpur,1933-11-1,0
Hamirpur,1933-12-1,19.508
Hamirpur,1934-1-1,70.125
Hamirpur,1934-2-1,52.996
Hamirpur,1934-3-1,13.01
Hamirpur,1934-4-1,23.473
Hamirpur,1934-5-1,14.148
Hamirpur,1934-6-1,5.164
Hamirpur,1934-7-1,113.172
Hamirpur,1934-8-1,134.51
Hamirpur,1934-9-1,79.001
Hamirpur,1934-10-1,1.342
Hamirpur,1934-11-1,20.365
Hamirpur,1934-12-1,12.248
Hamirpur,1935-1-1,9.916
Hamirpur,1935-2-1,45.409
Hamirpur,1935-3-1,43.608
Hamirpur,1935-4-1,20.275
Hamirpur,1935-5-1,13.813
Hamirpur,1935-6-1,279.096
Hamirpur,1935-7-1,417.684
Hamirpur,1935-8-1,196.008
Hamirpur,1935-9-1,98.381
Hamirpur,1935-10-1,14.21
Hamirpur,1935-11-1,3.01
Hamirpur,1935-12-1,37.429
Hamirpur,1936-1-1,9.334
Hamirpur,1936-2-1,81.694
Hamirpur,1936-3-1,12.897
Hamirpur,1936-4-1,29.479
Hamirpur,1936-5-1,15.57
Hamirpur,1936-6-1,52.198
Hamirpur,1936-7-1,334.432
Hamirpur,1936-8-1,70.039
Hamirpur,1936-9-1,119.675
Hamirpur,1936-10-1,11.949
Hamirpur,1936-11-1,1.263
Hamirpur,1936-12-1,21.513
Hamirpur,1937-1-1,56.712
Hamirpur,1937-2-1,28.705
Hamirpur,1937-3-1,2.805
Hamirpur,1937-4-1,6.682
Hamirpur,1937-5-1,1.696
Hamirpur,1937-6-1,188.097
Hamirpur,1937-7-1,163.797
Hamirpur,1937-8-1,185.51
Hamirpur,1937-9-1,28.479
Hamirpur,1937-10-1,8.199
Hamirpur,1937-11-1,1.389
Hamirpur,1937-12-1,2.7
Hamirpur,1938-1-1,23.111
Hamirpur,1938-2-1,52.499
Hamirpur,1938-3-1,31.748
Hamirpur,1938-4-1,13.526
Hamirpur,1938-5-1,6.877
Hamirpur,1938-6-1,63.413
Hamirpur,1938-7-1,156.534
Hamirpur,1938-8-1,95.101
Hamirpur,1938-9-1,61.291
Hamirpur,1938-10-1,10.261
Hamirpur,1938-11-1,0
Hamirpur,1938-12-1,0
Hamirpur,1939-1-1,41.177
Hamirpur,1939-2-1,47.478
Hamirpur,1939-3-1,28.774
Hamirpur,1939-4-1,13.776
Hamirpur,1939-5-1,13.692
Hamirpur,1939-6-1,117.336
Hamirpur,1939-7-1,117.677
Hamirpur,1939-8-1,200.602
Hamirpur,1939-9-1,99.586
Hamirpur,1939-10-1,1.519
Hamirpur,1939-11-1,1.534
Hamirpur,1939-12-1,8.567
Hamirpur,1940-1-1,31.851
